package_code,procedure_name,tier3_cost,tier2_cost,tier1_cost,category,private_tier1,private_tier2,private_tier3,private_metro
SL008,"Functional septo
rhinoplasty",22700.0,26600.0,28400.0,SL,90880.0,85120.0,72640.0,113600.0
SL009,Septoplasty,13875.0,16300.0,17400.0,SL,55680.0,52160.0,44400.0,69600.0
SL010,"Fracture - setting
nasal bone",8625.0,10100.0,10800.0,SL,34560.0,32320.0,27600.0,43200.0
SL011,"Inferior turbinate
reduction under GA",6000.0,7100.0,7500.0,SL,24000.0,22720.0,19200.0,30000.0
SL012,Open sinus surgery,16200.0,18900.0,20200.0,SL,64640.0,60480.0,51840.0,80800.0
SL013,"Functional Endoscopic
Sinus (FESS)",14700.0,17200.0,18300.0,SL,58560.0,55040.0,47040.0,73200.0
SL014,"Ant. Ethmoidal /
sphenopalatine artery
ligation",16200.0,18900.0,20200.0,SL,64640.0,60480.0,51840.0,80800.0
SL014,"Ant. Ethmoidal /
sphenopalatine artery
ligation",16200.0,18900.0,20200.0,SL,64640.0,60480.0,51840.0,80800.0
SL014,"Ant. Ethmoidal /
sphenopalatine artery
ligation",16200.0,18900.0,20200.0,SL,64640.0,60480.0,51840.0,80800.0
SL014,"Ant. Ethmoidal /
sphenopalatine artery
ligation",16200.0,18900.0,20200.0,SL,64640.0,60480.0,51840.0,80800.0
SL015,Adenoidectomy,9400.0,11000.0,11800.0,SL,37760.0,35200.0,30080.0,47200.0
SL016,Tonsillectomy,12200.0,14300.0,15300.0,SL,48960.0,45760.0,39040.0,61200.0
SL016,Tonsillectomy,12200.0,14300.0,15300.0,SL,48960.0,45760.0,39040.0,61200.0
SL017,"Peritonsillar abscess
drainage / intraoral
calculus
removal",5800.0,6800.0,7300.0,SL,23360.0,21760.0,18560.0,29200.0
SL017,"Peritonsillar abscess
drainage / intraoral
calculus
removal",5800.0,6800.0,7300.0,SL,23360.0,21760.0,18560.0,29200.0
SL018,"Thyroglossal /
Branchial cyst / sinus /
fistula excision",17000.0,19900.0,21200.0,SL,67840.0,63680.0,54400.0,84800.0
SL018,"Thyroglossal /
Branchial cyst / sinus /
fistula excision",17000.0,19900.0,21200.0,SL,67840.0,63680.0,54400.0,84800.0
SL018,"Thyroglossal /
Branchial cyst / sinus /
fistula excision",17000.0,19900.0,21200.0,SL,67840.0,63680.0,54400.0,84800.0
SL018,"Thyroglossal /
Branchial cyst /
sinus / fistula
excision",17000.0,19900.0,21300.0,SL,68160.0,63680.0,54400.0,85200.0
SL018,"Thyroglossal /
Branchial cyst / sinus /
fistula excision",17000.0,19900.0,21300.0,SL,68160.0,63680.0,54400.0,85200.0
SL019,"Uvulopalatopharyngop
lasty (UPPP)",20100.0,23600.0,25200.0,SL,80640.0,75520.0,64320.0,100800.0
SL020,"Excision of tumour of
oral cavity / paranasal
sinus / laryngopharynx
with or without
reconstruction",12500.0,14200.0,15000.0,SL,48000.0,45440.0,40000.0,60000.0
SL020,"Excision of tumour of
oral cavity / paranasal
sinus / laryngopharynx
with or without
reconstruction",45700.0,51900.0,54800.0,SL,175360.0,166080.0,146240.0,219200.0
SL020,"Excision of tumour of
oral cavity / paranasal
sinus / laryngopharynx
with or without
reconstruction",31300.0,35500.0,37500.0,SL,120000.0,113600.0,100160.0,150000.0
SL021,Parotidectomy,28200.0,33000.0,35300.0,SL,112960.0,105600.0,90240.0,141200.0
SL021,Parotidectomy,23800.0,27900.0,29800.0,SL,95360.0,89280.0,76160.0,119200.0
SL022,"Removal of
Submandibular
Salivary gland",29000.0,34000.0,36300.0,SL,116160.0,108800.0,92800.0,145200.0
SL022,"Removal of
Submandibular
Salivary gland",29000.0,34000.0,36300.0,SL,116160.0,108800.0,92800.0,145200.0
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160.0,26240.0,22400.0,35200.0
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160.0,26240.0,22400.0,35200.0
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160.0,26240.0,22400.0,35200.0
SL024,"Microlaryngeal surgery
with or without laser",17000.0,19900.0,21300.0,SL,68160.0,63680.0,54400.0,85200.0
SL025,"Open laryngeal
framework surgery /
Thyroplasty",5000.0,5900.0,6300.0,SL,20160.0,18880.0,16000.0,25200.0
SL026,"Tracheostomy /
Tracheotomy",28000.0,32800.0,35000.0,SL,112000.0,104960.0,89600.0,140000.0
SL026,"Tracheostomy /
Tracheotomy",28000.0,32800.0,35000.0,SL,112000.0,104960.0,89600.0,140000.0
SL027,Neck dissection,23500.0,26700.0,28200.0,SL,90240.0,85440.0,75200.0,112800.0
SL027,Neck dissection,23500.0,26700.0,28200.0,SL,90240.0,85440.0,75200.0,112800.0
SL027,Neck dissection,23500.0,26700.0,28200.0,SL,90240.0,85440.0,75200.0,112800.0
SL027,Neck dissection,23500.0,26700.0,28200.0,SL,90240.0,85440.0,75200.0,112800.0
SL028,"Deep neck abscess
drainage/ Post trauma
neck
exploration",16800.0,19700.0,21000.0,SL,67200.0,63040.0,53760.0,84000.0
SL028,"Deep neck abscess
drainage/ Post trauma
neck
exploration",21000.0,23900.0,25200.0,SL,80640.0,76480.0,67200.0,100800.0
SL029,"Anterior skull base
surgery",32500.0,37000.0,39000.0,SL,124800.0,118400.0,104000.0,156000.0
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560.0,116160.0,102080.0,153200.0
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560.0,116160.0,102080.0,153200.0
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560.0,116160.0,102080.0,153200.0
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560.0,116160.0,102080.0,153200.0
SL030,"Advanced anterior
skull base surgery",49800.0,56600.0,59700.0,SL,191040.0,181120.0,159360.0,238800.0
SL030,"Advanced anterior
skull base surgery",49800.0,56600.0,59700.0,SL,191040.0,181120.0,159360.0,238800.0
SL031,"Lateral skull base
procedures",30900.0,35100.0,37100.0,SL,118720.0,112320.0,98880.0,148400.0
SL031,"Lateral skull base
procedures",30900.0,35100.0,37100.0,SL,118720.0,112320.0,98880.0,148400.0
SL031,"Lateral skull base
procedures",30900.0,35100.0,37100.0,SL,118720.0,112320.0,98880.0,148400.0
SL032,"Advanced lateral skull
base surgery",49900.0,56700.0,59900.0,SL,191680.0,181440.0,159680.0,239600.0
SL032,"Advanced lateral skull
base surgery",49900.0,56700.0,59900.0,SL,191680.0,181440.0,159680.0,239600.0
SL032,"Advanced lateral skull
base surgery",49900.0,56700.0,59900.0,SL,191680.0,181440.0,159680.0,239600.0
SL032,"Advanced lateral skull
base surgery",49900.0,56700.0,59900.0,SL,191680.0,181440.0,159680.0,239600.0
SL033,"Closed reduction /
intermaxillary fixation
for fracture of maxilla /
mandible / zygoma",0.0,0.0,0.0,SL,0.0,0.0,0.0,0.0
SL033,"Closed reduction /
intermaxillary fixation
for fracture of maxilla /
mandible / zygoma",0.0,0.0,0.0,SL,0.0,0.0,0.0,0.0
SL033,"Closed reduction /
intermaxillary fixation
for fracture of maxilla /
mandible / zygoma",0.0,0.0,0.0,SL,0.0,0.0,0.0,0.0
SL033,"Closed reduction /
intermaxillary fixation
for fracture of maxilla /
mandible / zygoma",0.0,0.0,0.0,SL,0.0,0.0,0.0,0.0
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000.0,52480.0,44800.0,70000.0
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000.0,52480.0,44800.0,70000.0
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000.0,52480.0,44800.0,70000.0
SL035,"Clinic based
therapeutic
interventions of ENT",1200.0,1500.0,1500.0,SL,4800.0,4800.0,3840.0,6000.0
SL035,"Clinic based
therapeutic
interventions of ENT",1200.0,1500.0,1500.0,SL,4800.0,4800.0,3840.0,6000.0
SL035,"Clinic based
therapeutic
interventions of ENT",1200.0,1500.0,1500.0,SL,4800.0,4800.0,3840.0,6000.0
SL035,"Clinic based
therapeutic
interventions of ENT",1200.0,1500.0,1500.0,SL,4800.0,4800.0,3840.0,6000.0
SL036,"Cochlear Implant
Surgery*
Surgery(53000) *pre -
op
evaluation(including
vaccine for meningitis)-
10000/- *Initial
mapping and swithch
on - 5000/-
Rehabilitation Therapy
(part- 1 for first 6
months) -21700
Rehabilitation Therapy
(part- 2 for second 6
months)-40300",162500.0,184600.0,195000.0,SL,624000.0,590720.0,520000.0,780000.0
SC002,Palatectomy,56400.0,64000.0,67600.0,SC,216320.0,204800.0,180480.0,270400.0
SC002,Palatectomy,64400.0,73100.0,77200.0,SC,247040.0,233920.0,206080.0,308800.0
SC064,"Excision of Pinna for
Growths / Injuries -
Total Amputation &
Excision of External
Auditory Meatus",56300.0,63900.0,67500.0,SC,216000.0,204480.0,180160.0,270000.0
SC064,"Excision of Pinna for
Growths / Injuries -
Total Amputation &
Excision of External
Auditory Meatus",56300.0,63900.0,67500.0,SC,216000.0,204480.0,180160.0,270000.0
SC064,"Excision of Pinna for
Growths / Injuries -
Total Amputation &
Excision of External
Auditory Meatus",56300.0,63900.0,67500.0,SC,216000.0,204480.0,180160.0,270000.0
SE040,"GA / EUA separate
add on package",3000.0,3600.0,3800.0,SE,12160.0,11520.0,9600.0,15200.0
SG068,"Surgical removal of
Branchial Cyst/Sinus",20000.0,23400.0,25000.0,SG,80000.0,74880.0,64000.0,100000.0
SG098,Foreign Body Removal,7000.0,8200.0,8800.0,SG,28160.0,26240.0,22400.0,35200.0
SN035,Neurectomy,31100.0,35300.0,37300.0,SN,119360.0,112960.0,99520.0,149200.0
SM001,"Extraction of impacted
tooth under LA",800.0,900.0,1000.0,SM,3200.0,2880.0,2560.0,4000.0
SM002,"Sequestrectomy
Debridement",2000.0,2400.0,2500.0,SM,8000.0,7680.0,6400.0,10000.0
SM002,"Sequestrectomy
Debridement",3800.0,4300.0,4500.0,SM,14400.0,13760.0,12160.0,18000.0
SM003,"TM joint ankylosis of
both jaws - under GA",15000.0,17600.0,18800.0,SM,60160.0,56320.0,48000.0,75200.0
SM003,"TM joint ankylosis of
both jaws - under GA",31300.0,35500.0,37500.0,SM,120000.0,113600.0,100160.0,150000.0
SM004,"Fixation of fracture of
jaw",5000.0,5900.0,6300.0,SM,20160.0,18880.0,16000.0,25200.0
SM004,"Fixation of fracture of
jaw",12000.0,14100.0,15000.0,SM,48000.0,45120.0,38400.0,60000.0
SM005,"Surgery for Cyst &
tumour of Maxilla /
Mandible",2700.0,3100.0,3300.0,SM,10560.0,9920.0,8640.0,13200.0
SM005,"Surgery for Cyst &
tumour of Maxilla /
Mandible",5500.0,6400.0,6800.0,SM,21760.0,20480.0,17600.0,27200.0
SM006,"Mandible Tumour
Resection and
reconstruction /
Cancer surgery",13500.0,15800.0,16900.0,SM,54080.0,50560.0,43200.0,67600.0
SM007,"Release of fibrous
bands & grafting - in
(OSMF) treatment
under GA",3300.0,3900.0,4200.0,SM,13440.0,12480.0,10560.0,16800.0
SM007,"Release of fibrous
bands & grafting - in
(OSMF) treatment
under GA",18800.0,21300.0,22500.0,SM,72000.0,68160.0,60160.0,90000.0
SM008,Apicoectomy (A) Tooth,1500.0,1800.0,1900.0,SM,6080.0,5760.0,4800.0,7600.0
SM009,"Correction of oro-
antral communication",7000.0,8200.0,8800.0,SM,28160.0,26240.0,22400.0,35200.0
SM010,"Submandibular
sialolithotomy",7000.0,8200.0,8800.0,SM,28160.0,26240.0,22400.0,35200.0
SM010,"Submandibular
sialolithotomy",9000.0,10600.0,11300.0,SM,36160.0,33920.0,28800.0,45200.0
SM011,"Dentoalveolar trauma -
wiring",3000.0,3600.0,3800.0,SM,12160.0,11520.0,9600.0,15200.0
SM012,Parotid sialolithotomy,12000.0,14100.0,15000.0,SM,48000.0,45120.0,38400.0,60000.0
SM012,Parotid sialolithotomy,7000.0,8200.0,8800.0,SM,28160.0,26240.0,22400.0,35200.0
SM013,"Re-implantation of
Avulsed tooth with
wiring",1700.0,2000.0,2100.0,SM,6720.0,6400.0,5440.0,8400.0
SM014,"Osteoradionecrosis
management by
excision",5000.0,5900.0,6300.0,SM,20160.0,18880.0,16000.0,25200.0
SM014,"Osteoradionecrosis
management by
excision",15000.0,17100.0,18000.0,SM,57600.0,54720.0,48000.0,72000.0
SN035,Neurectomy,31100.0,35300.0,37300.0,SN,119360.0,112960.0,99520.0,149200.0
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000.0,52480.0,44800.0,70000.0
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000.0,52480.0,44800.0,70000.0
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000.0,52480.0,44800.0,70000.0
SS001,"Cleft Lip and Palate
Surgery (per stage)",21300.0,24200.0,25600.0,SS,81920.0,77440.0,68160.0,102400.0
ST002,"Head injury with repair
of Facio-Maxillary
Injury & fixations
(including implants)",38800.0,44100.0,46500.0,ST,148800.0,141120.0,124160.0,186000.0
SN001,"Depressed Skull
Fracture",50000.0,56800.0,60000.0,SN,192000.0,181760.0,160000.0,240000.0
SN002,CranioPlasty,34400.0,39100.0,41300.0,SN,132160.0,125120.0,110080.0,165200.0
SN002,CranioPlasty,34400.0,39100.0,41300.0,SN,132160.0,125120.0,110080.0,165200.0
SN003,"Twist Drill
Craniostomy",18800.0,21300.0,22500.0,SN,72000.0,68160.0,60160.0,90000.0
SN004,Craniostenosis,47200.0,53700.0,56700.0,SN,181440.0,171840.0,151040.0,226800.0
SN005,Meningocele,62400.0,70900.0,74900.0,SN,239680.0,226880.0,199680.0,299600.0
SN005,Meningocele,46900.0,53300.0,56300.0,SN,180160.0,170560.0,150080.0,225200.0
SN005,Meningocele,64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN006,"Surgery for tumour
meninges",64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN006,"Surgery for tumour
meninges",64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN007,Duroplasty,15700.0,17800.0,18800.0,SN,60160.0,56960.0,50240.0,75200.0
SN007,Duroplasty,15700.0,17800.0,18800.0,SN,60160.0,56960.0,50240.0,75200.0
SN008,Burr hole surgery,13800.0,15700.0,16500.0,SN,52800.0,50240.0,44160.0,66000.0
SN008,Burr hole surgery,31300.0,35500.0,37500.0,SN,120000.0,113600.0,100160.0,150000.0
SN009,"Surgery for
Haematoma -
Intracranial",70400.0,79900.0,84400.0,SN,270080.0,255680.0,225280.0,337600.0
SN009,"Surgery for
Haematoma -
Intracranial",64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN009,"Surgery for
Haematoma -
Intracranial",64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN010,"Excision of Brain
Abscess",62400.0,70900.0,74900.0,SN,239680.0,226880.0,199680.0,299600.0
SN011,Abscess Tapping,25000.0,35500.0,37500.0,SN,120000.0,113600.0,80000.0,150000.0
SN012,Epilepsy Surgery,86000.0,97700.0,103200.0,SN,330240.0,312640.0,275200.0,412800.0
SN013,Brain Biopsy,21100.0,24000.0,25400.0,SN,81280.0,76800.0,67520.0,101600.0
SN014,"Excision of Orbital
Tumour",62500.0,71000.0,75000.0,SN,240000.0,227200.0,200000.0,300000.0
SN015,"Excision of Brain
Tumor Supratentorial",64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN015,"Excision of Brain
Tumor Supratentorial",64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN015,"Excision of Brain
Tumor Supratentorial",64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN015,"Excision of Brain
Tumor Supratentorial",64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN015,"Excision of Brain
Tumor Supratentorial",70400.0,79900.0,84400.0,SN,270080.0,255680.0,225280.0,337600.0
SN016,Stereotactic Lesioning,93800.0,106500.0,112500.0,SN,360000.0,340800.0,300160.0,450000.0
SN017,"Trans Sphenoidal
Surgery",64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN018,Trans oral Surgery,68000.0,77300.0,81600.0,SN,261120.0,247360.0,217600.0,326400.0
SN019,"Transoral surgery
(Anterior) and CV
Junction (Posterior
Sterilisation)",93000.0,105700.0,111600.0,SN,357120.0,338240.0,297600.0,446400.0
SN020,"External Ventricular
Drainage (EVD)
including antibiotics",42200.0,48000.0,50700.0,SN,162240.0,153600.0,135040.0,202800.0
SN021,Ventricular Puncture,18800.0,21300.0,22500.0,SN,72000.0,68160.0,60160.0,90000.0
SN022,Shunt Surgery,42200.0,48000.0,50700.0,SN,162240.0,153600.0,135040.0,202800.0
SN022,Shunt Surgery,42200.0,48000.0,50700.0,SN,162240.0,153600.0,135040.0,202800.0
SN022,Shunt Surgery,42200.0,48000.0,50700.0,SN,162240.0,153600.0,135040.0,202800.0
SN022,Shunt Surgery,42200.0,48000.0,50700.0,SN,162240.0,153600.0,135040.0,202800.0
SN023,"Aneurysm Clipping
including angiogram",86000.0,97700.0,103200.0,SN,330240.0,312640.0,275200.0,412800.0
SN024,"Superficial Temporal
Artery (STA): middle
cerebral artery (MCA)
or (other EC - IC)
Bypass procedure",84400.0,95900.0,101300.0,SN,324160.0,306880.0,270080.0,405200.0
SN025,"Arterio venous
malformation (AVM)
excision",86000.0,97700.0,103200.0,SN,330240.0,312640.0,275200.0,412800.0
SN025,"Arterio venous
malformation (AVM)
excision",86000.0,97700.0,103200.0,SN,330240.0,312640.0,275200.0,412800.0
SN025,"Arterio venous
malformation (AVM)
excision",43000.0,48900.0,51600.0,SN,165120.0,156480.0,137600.0,206400.0
SN026,"Foramen Magnum
Decompression",93800.0,106500.0,112500.0,SN,360000.0,340800.0,300160.0,450000.0
SN027,Skull Traction,12500.0,14200.0,15000.0,SN,48000.0,45440.0,40000.0,60000.0
SN028,"Posterior Cervical
Discetomy without
implant",42200.0,48000.0,50700.0,SN,162240.0,153600.0,135040.0,202800.0
SN029,"Posterior Cervical
Fusion with implant
(Lateral mass fixation)",65700.0,74600.0,78800.0,SN,252160.0,238720.0,210240.0,315200.0
SN030,"Cervical Disc Multiple
level without Fusion",62500.0,71000.0,75000.0,SN,240000.0,227200.0,200000.0,300000.0
SN031,"Excision of Cervical
Ribs",28750.0,40900.0,43200.0,SN,138240.0,130880.0,92000.0,172800.0
SN032,"Thoracic / Lumbar
Corpectomy with
fusion",93800.0,106500.0,112500.0,SN,360000.0,340800.0,300160.0,450000.0
SN033,Lumbar Discectomy,42200.0,48000.0,50700.0,SN,162240.0,153600.0,135040.0,202800.0
SN034,Laminectomy,62500.0,71000.0,75000.0,SN,240000.0,227200.0,200000.0,300000.0
SN034,Laminectomy,68000.0,77300.0,81600.0,SN,261120.0,247360.0,217600.0,326400.0
SN035,Neurectomy,25000.0,28400.0,30000.0,SN,96000.0,90880.0,80000.0,120000.0
SN035,Neurectomy,31100.0,35300.0,37300.0,SN,119360.0,112960.0,99520.0,149200.0
SN036,Micro discectomy,62500.0,71000.0,75000.0,SN,240000.0,227200.0,200000.0,300000.0
SN039,"Spine - Extradural
Haematoma",42200.0,48000.0,50700.0,SN,162240.0,153600.0,135040.0,202800.0
SN041,"Spine - Extradural
Tumour",54000.0,61300.0,64700.0,SN,207040.0,196160.0,172800.0,258800.0
SN041,"Spine - Extradural
Tumour",54000.0,61300.0,64700.0,SN,207040.0,196160.0,172800.0,258800.0
SN042,"Spine - Intradural
Tumour",62500.0,71000.0,75000.0,SN,240000.0,227200.0,200000.0,300000.0
SN042,"Spine - Intradural
Tumour",68000.0,77300.0,81600.0,SN,261120.0,247360.0,217600.0,326400.0
SN043,"Spine - Intramedullar
Tumour",64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN043,"Spine - Intramedullar
Tumour",64500.0,73300.0,77400.0,SN,247680.0,234560.0,206400.0,309600.0
SN044,"R. F. Lesioning for
Trigeminal Neuralgia",25000.0,28400.0,30000.0,SN,96000.0,90880.0,80000.0,120000.0
SN045,"Brachial Plexus –
Repair",45800.0,52100.0,55000.0,SN,176000.0,166720.0,146560.0,220000.0
SN046,"Carpal Tunnel
Release",18800.0,21300.0,22500.0,SN,72000.0,68160.0,60160.0,90000.0
SN047,Nerve Decompression,21400.0,24300.0,25600.0,SN,81920.0,77760.0,68480.0,102400.0
SN048,"Cranial Nerve
Anastomosis",31300.0,35500.0,37500.0,SN,120000.0,113600.0,100160.0,150000.0
SN049,"Peripheral Nerve
Surgery",42200.0,48000.0,50700.0,SN,162240.0,153600.0,135040.0,202800.0
SN050,"Nerve Biopsy
excluding Hensens",9400.0,10700.0,11300.0,SN,36160.0,34240.0,30080.0,45200.0
SN051,"Muscle Biopsy with
report",9400.0,10700.0,11300.0,SN,36160.0,34240.0,30080.0,45200.0
SN054,"Gamma Knife
radiosurgery (GKRS) /
SRS for tumours /
Arteriovenous
malformation (AVM)",93800.0,106500.0,112500.0,SN,360000.0,340800.0,300160.0,450000.0
SN057,"Endoscopic Third
Ventriculostomy",45800.0,52100.0,55000.0,SN,176000.0,166720.0,146560.0,220000.0
SN059,R. F. Lesioning,10200.0,11600.0,12200.0,SN,39040.0,37120.0,32640.0,48800.0
SN059,R. F. Lesioning,10200.0,11600.0,12200.0,SN,39040.0,37120.0,32640.0,48800.0
SN060,Discectomy - Dorsal,42200.0,48000.0,50700.0,SN,162240.0,153600.0,135040.0,202800.0
SN061,"Diagnostic Cerebral /
Spinal Angiography
(DSA - Digital
Substraction
Angiography)",20800.0,23700.0,25000.0,SN,80000.0,75840.0,66560.0,100000.0
SN062,"Reexploration for
Cranial / Spinal
surgeries",31300.0,35500.0,37500.0,SN,120000.0,113600.0,100160.0,150000.0
SN063,"Conservative
management of high
cervical injury",0.0,0.0,0.0,SN,0.0,0.0,0.0,0.0
SN063,"Conservative
management of high
cervical injury",0.0,0.0,0.0,SN,0.0,0.0,0.0,0.0
SN064,AVM EMBOLISATION,218800.0,248500.0,262500.0,SN,840000.0,795200.0,700160.0,1050000.0
SN065,Ventricular tap,25000.0,28400.0,30000.0,SN,96000.0,90880.0,80000.0,120000.0
SN066,"Decompressive
Caniectomy",93800.0,106500.0,112500.0,SN,360000.0,340800.0,300160.0,450000.0
SB068,Nerve root block,3000.0,3600.0,3800.0,SB,12160.0,11520.0,9600.0,15200.0
SL029,"Anterior skull base
surgery",32500.0,37000.0,39000.0,SL,124800.0,118400.0,104000.0,156000.0
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560.0,116160.0,102080.0,153200.0
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560.0,116160.0,102080.0,153200.0
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560.0,116160.0,102080.0,153200.0
SL029,"Anterior skull base
surgery",31900.0,36300.0,38300.0,SL,122560.0,116160.0,102080.0,153200.0
ST001,"Conservative
Management of Head
Injury",0.0,0.0,1300.0,ST,4160.0,0.0,0.0,5200.0
ST001,"Conservative
Management of Head
Injury",0.0,5900.0,6300.0,ST,20160.0,18880.0,0.0,25200.0
ST002,"Head injury with repair
of Facio-Maxillary
Injury & fixations
(including implants)",38800.0,44100.0,46500.0,ST,148800.0,141120.0,124160.0,186000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",75000.0,85200.0,90000.0,ST,288000.0,272640.0,240000.0,360000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",75000.0,85200.0,90000.0,ST,288000.0,272640.0,240000.0,360000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",93800.0,106500.0,112500.0,ST,360000.0,340800.0,300160.0,450000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",93800.0,106500.0,112500.0,ST,360000.0,340800.0,300160.0,450000.0
ST004,"Management of Chest
injury with fracture of
Long bone",30000.0,35100.0,37500.0,ST,120000.0,112320.0,96000.0,150000.0
ST004,"Management of Chest
injury with fracture of
Long bone",45000.0,52700.0,56300.0,ST,180160.0,168640.0,144000.0,225200.0
ST005,"Management of
Visceral injury and
fracture long bone",37500.0,42600.0,45000.0,ST,144000.0,136320.0,120000.0,180000.0
ST005,"Management of
Visceral injury and
fracture long bone",56300.0,63900.0,67500.0,ST,216000.0,204480.0,180160.0,270000.0
ST006,"Internal fixation of
Pelviacetabular
fracture",40000.0,46800.0,50000.0,ST,160000.0,149760.0,128000.0,200000.0
